City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
368,derzhavinsk,51.1,66.3167,-0.64,78,20,3.91,KZ,1679126593
369,naliya,23.2667,68.8333,30.7,39,0,6.11,IN,1679126593
370,asyut,27.181,31.1837,18.1,29,0,5.58,EG,1679126594
371,gordeyevka,52.9569,31.9703,3.52,35,5,6.33,RU,1679126594
372,north bend,43.4065,-124.2243,8.25,94,100,2.06,US,1679126440
373,benguela,-12.5763,13.4055,26.72,71,100,0.48,AO,1679126237
374,lagoa,39.05,-27.9833,15.25,86,100,5.52,PT,1679126595
375,belaya gora,68.5333,146.4167,-13.58,90,97,2.76,RU,1679126243
376,gornyy,55.1153,83.9059,-0.58,88,8,4.52,RU,1679126480
377,nokaneng,-19.6667,22.2667,28.14,42,0,4.54,BW,1679126596
378,atherton,53.5237,-2.4935,10.42,95,71,0.45,GB,1679126597
379,teya,60.3778,92.6267,0.38,91,100,5.68,RU,1679126597
380,morlaix,48.5833,-4.0,11.03,95,100,2.06,FR,1679126598
381,koindu,8.4386,-10.3253,21.86,87,29,1.8,GN,1679126599
382,lucapa,-8.4192,20.7447,19.1,97,100,1.05,AO,1679126304
383,lorengau,-2.0226,147.2712,27.26,79,100,1.41,PG,1679126314
384,bambanglipuro,-7.95,110.2833,29.03,73,71,4.07,ID,1679126600
385,ancud,-41.8697,-73.8203,6.69,83,2,2.85,CL,1679126134
386,solton,52.8429,86.4787,4.52,87,71,1.21,RU,1679126600
387,madimba,-10.4,40.3333,31.62,66,40,5.14,TZ,1679126601
388,aklavik,68.2191,-135.0107,-21.06,100,95,0.72,CA,1679126237
389,lubao,14.9167,120.55,35.84,47,13,5.65,PH,1679126602
390,hobyo,5.3505,48.5268,29.84,65,96,4.74,SO,1679126183
391,skibotn,69.3913,20.2679,-5.12,85,100,4.45,NO,1679126604
392,salalah,17.0151,54.0924,30.05,62,40,2.06,OM,1679126100
393,shenzhen,22.5455,114.0683,27.83,81,21,4.0,CN,1679126438
394,altay,47.8667,88.1167,6.03,93,78,1.72,CN,1679126605
395,starosubkhangulovo,53.1031,57.4423,5.52,93,92,1.85,RU,1679126606
396,samarai,-10.6167,150.6667,28.04,78,54,4.23,PG,1679126607
397,san bartolome,27.9248,-15.5733,12.95,69,75,9.26,ES,1679126607
398,cartagena,10.3997,-75.5144,25.79,83,20,1.54,CO,1679126609
399,corvallis,44.5646,-123.262,8.41,86,40,5.14,US,1679126333
400,mwene-ditu,-7.0,23.45,19.44,96,100,1.65,CD,1679126609
401,krasnyy luch,48.1395,38.9371,5.11,77,100,7.22,UA,1679126610
402,mabaruma,8.2,-59.7833,20.73,97,87,1.12,GY,1679126610
403,bay roberts,47.5999,-53.2648,0.59,95,100,1.34,CA,1679126611
404,sao filipe,14.8961,-24.4956,21.45,78,1,6.99,CV,1679126328
405,trincomalee,8.5711,81.2335,28.15,70,0,5.16,LK,1679126201
406,port hedland,-20.3167,118.5667,35.03,59,0,8.23,AU,1679126612
407,tanauan,14.0863,121.1498,32.08,52,49,4.37,PH,1679126612
408,lavrentiya,65.5833,-171.0,-19.83,88,47,1.26,RU,1679126168
409,akdepe,42.0551,59.3788,16.05,28,100,6.52,TM,1679126613
410,conceicao do mato dentro,-19.0372,-43.425,18.11,98,100,0.73,BR,1679126535
411,dombarovskiy,50.7587,59.5386,1.34,100,95,2.84,RU,1679126614
412,raton,36.9034,-104.4391,-6.66,93,40,2.06,US,1679126223
413,inhapim,-19.5492,-42.12,21.33,96,14,1.08,BR,1679126615
414,mutsu,41.2894,141.2169,4.82,51,96,3.85,JP,1679126615
415,pandamatenga,-18.5278,25.627,26.07,48,0,3.59,BW,1679126616
416,bonthe,7.5264,-12.505,24.95,76,38,1.27,SL,1679126616
417,fairview,40.8126,-73.999,10.56,71,100,10.8,US,1679126322
418,kuala terengganu,5.3302,103.1408,30.97,66,20,2.24,MY,1679126617
419,naryan-mar,67.6713,53.087,-6.95,83,33,5.74,RU,1679126617
420,katsuura,35.1333,140.3,10.01,91,100,9.65,JP,1679126083
421,hagere hiywet,8.9833,37.85,20.88,52,99,0.83,ET,1679126618
422,padang,-0.9492,100.3543,31.03,78,97,1.28,ID,1679126235
423,shasta lake,40.6804,-122.3708,6.4,74,64,2.29,US,1679126619
424,chiredzi,-21.05,31.6667,26.39,53,37,0.04,ZW,1679126619
425,qui nhon,13.7667,109.2333,25.56,70,10,3.13,VN,1679126166
426,quatre cocos,-20.2078,57.7625,29.06,73,99,4.91,MU,1679126620
427,alghero,40.5589,8.3181,11.05,71,0,0.51,IT,1679126621
428,salinopolis,-0.6136,-47.3561,24.61,85,95,3.4,BR,1679126621
429,hay river,60.8156,-115.7999,-12.01,85,20,1.54,CA,1679126125
430,saint-augustin,51.226,-58.6502,-2.58,85,100,1.82,CA,1679126161
431,naze,28.3667,129.4833,18.51,70,99,7.09,JP,1679126257
432,bad pyrmont,51.9833,9.25,12.94,89,95,2.71,DE,1679126623
433,seymchan,62.8833,152.4333,-10.08,81,8,4.16,RU,1679126623
434,bow island,49.8668,-111.3684,-2.9,79,35,9.26,CA,1679126402
435,mushie,-3.0167,16.9,21.32,97,100,1.38,CD,1679126355
436,alamosa,37.4695,-105.87,-5.01,86,100,0.0,US,1679126624
437,aiton,46.6833,23.7333,0.93,65,0,2.57,RO,1679126625
438,kestel,40.1983,29.2124,7.71,92,100,1.45,TR,1679126625
439,sawakin,19.1059,37.3321,26.94,52,44,2.72,SD,1679126626
440,eyrarbakki,63.863,-21.1481,-2.97,55,6,2.1,IS,1679126627
441,aykhal,66.0,111.5,-19.98,92,100,5.03,RU,1679126627
442,muswellbrook,-32.2667,150.9,30.74,23,20,1.39,AU,1679126439
443,vanimo,-2.6741,141.3028,26.95,86,97,3.34,PG,1679126174
444,moose factory,51.2585,-80.6094,-12.0,79,100,6.69,CA,1679126628
445,carauari,-4.8828,-66.8958,22.18,99,100,0.98,BR,1679126630
446,sao jose da coroa grande,-8.8978,-35.1478,24.0,83,5,1.43,BR,1679126722
447,rocha,-34.4833,-54.3333,20.45,97,100,1.71,UY,1679126646
448,bathsheba,13.2167,-59.5167,25.34,65,40,6.69,BB,1679126723
449,sorso,40.8,8.5772,10.27,53,47,1.06,IT,1679126724
450,ambon,-3.6954,128.1814,30.08,74,40,2.57,ID,1679126724
451,carahue,-38.7,-73.1667,11.07,98,99,0.54,CL,1679126725
452,corsicana,32.0954,-96.4689,7.36,63,100,1.54,US,1679126725
453,villeta,5.0089,-74.4723,21.34,97,18,1.37,CO,1679126726
454,nago,26.5881,127.9761,22.47,76,42,5.91,JP,1679126214
455,gualaquiza,-3.4,-78.55,16.06,98,100,0.96,EC,1679126727
456,malinao,7.5917,124.6889,24.31,83,100,1.56,PH,1679126728
457,chapais,49.7834,-74.8492,-1.12,98,100,3.2,CA,1679126314
458,takoradi,4.8845,-1.7554,27.87,80,90,4.99,GH,1679126728
459,axim,4.8699,-2.2405,27.8,78,100,4.54,GH,1679126729
460,basqal,40.7552,48.391,8.24,92,99,1.82,AZ,1679126730
461,barcelona,41.3888,2.159,14.74,77,75,4.12,ES,1679126104
462,tshikapa,-6.4167,20.8,20.93,98,100,1.29,CD,1679126730
463,castelldefels,41.2779,1.9703,14.93,78,75,4.12,ES,1679126731
464,san vicente,-26.6167,-54.1333,18.29,94,63,0.82,AR,1679126731
465,itupiranga,-5.1347,-49.3267,22.18,99,100,0.34,BR,1679126732
466,barabai,-2.5833,115.3833,29.16,84,99,0.31,ID,1679126733
467,jining,35.405,116.5814,13.32,47,100,0.68,CN,1679126733
468,kysyl-syr,63.8986,122.7617,-11.8,85,96,3.84,RU,1679126734
469,la ronge,55.1001,-105.2842,-10.86,67,0,2.57,CA,1679126544
470,mtimbira,-8.7833,36.35,27.09,79,100,1.12,TZ,1679126734
471,uchiza,-8.4592,-76.4633,20.59,97,100,0.92,PE,1679126735
472,nsukka,6.8561,7.3927,23.07,69,82,3.1,NG,1679126736
473,the pas,53.8251,-101.2541,-16.99,66,0,3.09,CA,1679126736
474,lompoc,34.6391,-120.4579,13.29,85,0,0.89,US,1679125980
475,guarenas,10.4674,-66.6066,22.02,97,35,0.72,VE,1679126737
476,olga,43.7444,135.2892,2.67,77,52,0.09,RU,1679126737
477,ndele,8.4109,20.6473,31.3,37,100,1.62,CF,1679126737
478,pundaguitan,6.3711,126.1689,28.03,76,16,5.61,PH,1679126738
479,general pico,-35.6566,-63.7568,17.15,84,0,5.17,AR,1679126739
480,sirjan,29.452,55.6814,19.4,13,1,1.31,IR,1679126209
481,amahai,-3.3333,128.9167,28.33,73,92,1.32,ID,1679126739
482,santa vitoria,-18.8386,-50.1214,20.81,91,100,1.2,BR,1679126740
483,vestmannaeyjar,63.4427,-20.2734,-0.62,65,1,6.74,IS,1679126294
484,tutoia,-2.7619,-42.2744,22.37,96,100,2.1,BR,1679126486
485,eureka,40.8021,-124.1637,8.29,93,99,0.45,US,1679126741
486,catalao,-18.1658,-47.9464,16.98,92,100,1.56,BR,1679126525
487,faya,18.3851,42.4509,18.06,62,26,5.21,SA,1679126260
488,piacabucu,-10.4056,-36.4344,24.42,85,20,0.74,BR,1679126709
489,porirua,-41.1333,174.85,15.68,68,53,1.09,NZ,1679126539
490,uruacu,-14.5247,-49.1408,19.96,97,100,1.52,BR,1679126742
491,maturin,9.75,-63.1767,22.91,83,3,2.06,VE,1679126743
492,bafoulabe,13.8065,-10.8321,28.83,11,0,1.46,ML,1679126744
493,muli,2.9167,73.5667,28.01,71,94,1.27,MV,1679126744
494,san quintin,30.4833,-115.95,12.89,71,7,2.43,MX,1679126349
495,waipawa,-41.4122,175.5153,11.19,84,52,1.64,NZ,1679126745
496,vila franca do campo,37.7167,-25.4333,15.23,94,100,4.09,PT,1679126746
497,pacific grove,36.6177,-121.9166,9.82,91,0,2.06,US,1679126345
498,rochester,43.1548,-77.6156,1.88,68,100,4.63,US,1679126717
499,alugan,12.2188,125.4808,27.12,75,100,4.7,PH,1679126297
500,zachepylivka,49.1939,35.2394,4.04,75,100,6.45,UA,1679126747
501,betioky,-23.7167,44.3833,29.14,56,97,0.6,MG,1679126748
502,turukhansk,65.8167,87.9833,-16.48,82,60,7.45,RU,1679126293
503,payakumbuh,-0.2202,100.6308,27.49,80,48,1.17,ID,1679126748
504,senanga,-16.1167,23.2667,25.46,54,11,2.59,ZM,1679126749
505,tyumen,57.1522,65.5272,5.05,52,40,11.0,RU,1679126613
506,lora del rio,37.659,-5.5275,14.22,76,4,1.32,ES,1679126749
507,linhai,28.85,121.1167,14.4,47,100,0.81,CN,1679126750
508,tautira,-17.7333,-149.15,27.56,77,93,6.11,PF,1679126214
509,zabol,32.25,67.25,17.06,37,56,4.43,AF,1679126751
510,sabang,5.8933,95.3214,28.0,75,15,6.31,ID,1679126220
511,batagay,67.6333,134.6333,-7.39,90,100,1.78,RU,1679126752
512,lavumisa,-27.31,31.892,27.66,59,1,3.15,SZ,1679126752
513,egvekinot,66.3167,-179.1667,-18.32,98,100,0.78,RU,1679126752
514,ambilobe,-13.2,49.05,30.41,68,32,1.55,MG,1679126753
515,kibakwe,-6.7167,36.3667,26.45,55,65,1.71,TZ,1679126754
516,beshpagir,45.0217,42.3808,9.68,80,100,1.75,RU,1679126754
517,nemuro,43.3236,145.575,1.03,78,100,5.04,JP,1679126227
518,yumen,40.2833,97.2,12.34,17,2,3.63,CN,1679126755
519,pashiya,58.4324,58.2562,-2.33,66,6,5.59,RU,1679126755
520,acarau,-2.8856,-40.12,22.76,96,100,1.5,BR,1679126756
521,nha trang,12.25,109.1833,28.0,66,2,5.34,VN,1679126756
522,margate,51.3813,1.3862,9.37,91,100,3.58,GB,1679126547
523,champasak,14.75,106.0,34.49,19,42,1.48,LA,1679126757
524,tikamgarh,24.745,78.8333,30.46,23,91,3.36,IN,1679126757
525,okha,53.5739,142.9478,-7.47,85,99,3.44,RU,1679126321
526,sokone,13.8833,-16.3667,20.83,71,0,3.54,SN,1679126758
527,kresttsy,58.2452,32.5165,-1.26,81,100,4.34,RU,1679126759
528,boke,10.9409,-14.2967,22.53,82,12,1.22,GN,1679126759
529,marawi,7.9986,124.2928,20.88,98,100,1.7,PH,1679126760
530,nizhniy kuranakh,58.8353,125.4869,-0.23,96,100,5.69,RU,1679126760
531,victor harbor,-35.5667,138.6167,26.49,78,47,5.24,AU,1679126761
532,kirando,-7.4167,30.6,23.44,80,77,1.81,TZ,1679126761
533,olinda,-8.0089,-34.8553,24.85,83,20,1.03,BR,1679126452
534,bianzhuang,34.8486,118.0447,14.11,41,100,0.94,CN,1679126762
535,paciran,-6.8767,112.3761,29.25,70,53,2.67,ID,1679126763
536,conakry,9.538,-13.6773,25.04,88,75,3.09,GN,1679126763
537,aleksandrovsk-sakhalinskiy,50.8975,142.1561,-7.17,83,42,2.62,RU,1679126764
538,mmathubudukwane,-24.6,26.4333,26.82,26,0,3.73,BW,1679126765
539,itacare,-14.2775,-38.9967,23.19,85,46,0.64,BR,1679126766
540,monteagudo,-19.8167,-63.9833,15.83,95,51,1.55,BO,1679126766
541,hanzhong,33.0728,107.0303,11.81,70,99,0.8,CN,1679126767
542,vitim,59.4511,112.5578,0.95,97,100,7.73,RU,1679126767
543,xining,36.6167,101.7667,11.2,30,28,2.63,CN,1679126564
544,leninskoye,41.7589,69.3864,18.56,29,0,2.23,KZ,1679126768
545,saint anthony,45.0205,-93.218,-11.53,81,100,6.69,US,1679126769
546,bahia blanca,-38.7196,-62.2724,15.9,90,100,5.06,AR,1679126769
547,dalnerechensk,45.9339,133.7225,-0.33,78,18,3.06,RU,1679126770
548,meulaboh,4.1363,96.1285,29.15,72,45,3.14,ID,1679126272
549,altamont,42.2068,-121.7372,-0.06,85,0,0.0,US,1679126771
550,aksarayskiy,46.7924,48.0119,16.4,31,96,5.45,RU,1679126771
551,winnemucca,40.973,-117.7357,1.03,55,0,3.6,US,1679126772
552,port hardy,50.6996,-127.4199,8.0,87,75,1.54,CA,1679126772
553,gerash,27.6652,54.1371,24.08,13,0,0.04,IR,1679126773
554,kualakapuas,-3.0091,114.3876,28.62,83,99,1.34,ID,1679126774
555,clarence town,-32.5833,151.7833,27.95,63,7,3.86,AU,1679126775
556,baykit,61.67,96.37,1.03,93,100,5.89,RU,1679126775
557,nakasongola,1.3089,32.4564,24.44,59,100,1.54,UG,1679126776
558,maryborough,-25.5333,152.7,25.46,72,9,3.13,AU,1679126776
559,eydhafushi,5.1033,73.0708,28.02,69,25,1.67,MV,1679126777
560,hearst,49.6835,-83.6665,-13.86,94,100,5.58,CA,1679126777
561,hirara,24.8,125.2833,21.15,73,75,7.72,JP,1679126255
562,soloneshnoye,51.6544,84.3197,4.37,90,38,1.95,RU,1679126778
563,necochea,-38.5473,-58.7368,16.37,78,100,6.39,AR,1679126779
564,hovd,48.0056,91.6419,5.31,32,9,2.45,MN,1679126236
565,kudahuvadhoo,2.6708,72.8944,27.79,73,82,1.45,MV,1679126780
566,congonhas,-20.4997,-43.8578,17.97,94,99,1.4,BR,1679126780
567,dawei,14.0833,98.2,32.37,53,1,5.07,MM,1679126781
568,vestmanna,62.1564,-7.1664,1.51,55,75,6.17,FO,1679126781
569,denpasar,-8.65,115.2167,31.81,70,20,4.63,ID,1679126250
570,phek,25.6667,94.5,12.57,79,100,0.71,IN,1679126782
571,yeppoon,-23.1333,150.7333,28.88,72,5,6.8,AU,1679126782
572,amantea,39.1332,16.0746,13.98,56,3,0.44,IT,1679126783
573,roald,62.5833,6.1333,4.31,75,40,3.09,NO,1679126784
574,northam,51.0333,-4.2167,10.34,96,85,2.24,GB,1679126784
575,chilca,-12.5211,-76.7372,22.47,90,100,2.98,PE,1679126785
